h,k,l,intensity_exp,error
-8,4,-4.166666666666667,3.6487362323490253,0
-8,4,-3.8333333333333335,136.47064450525664,0
-8,4,-2.1666666666666665,37.000698473995186,0
-8,4,-1.8333333333333333,21.81850599333187,0
-8,4,-0.16666666666666666,103.81118897409162,0
-8,4,0.16666666666666666,182.96255748509634,0
-8,4,1.8333333333333333,46.60382367780588,0
-8,4,2.1666666666666665,34.98057341554516,0
-8,4,3.8333333333333335,34.54652557665555,0
-8,4,4.166666666666667,29.334259116800776,0
-8,4,5.833333333333333,15.242409222219031,0
-8,4,6.166666666666667,36.363510423412954,0
-8,4,7.833333333333333,114.736981095374,0
-8,4,8.166666666666666,80.5389315514245,0
-8,4,9.833333333333334,35.16528677973626,0
-8,4,10.166666666666666,11.672355405094034,0
-7,-4,-9.166666666666666,33.85041688294557,0
-7,-4,-8.833333333333334,44.70519473104332,0
-7,-4,-3.1666666666666665,8.342891752007992,0
-7,-4,-2.8333333333333335,95.76232674242597,0
-7,-4,6.833333333333333,97.97430451107218,0
-7,-4,7.166666666666667,59.23147061305841,0
-7,-4,8.833333333333334,45.110793514498994,0
-7,-4,9.166666666666666,28.431582290637294,0
-7,-3,-4.166666666666667,54.74520671266081,0
-7,-3,-3.8333333333333335,40.54194308812197,0
-7,-3,-2.1666666666666665,197.04325678760245,0
-7,-3,-1.8333333333333333,250.8396355109088,0
-7,-3,5.833333333333333,128.3929105643186,0
-7,-3,6.166666666666667,200.4212326135424,0
-7,-3,7.833333333333333,73.52109663613487,0
-7,-3,8.166666666666666,49.59322489057099,0
-7,-3,9.833333333333334,74.9176820307023,0
-7,-3,10.166666666666666,101.61296564968852,0
-7,-2,-7.166666666666667,12.52671525906841,0
-7,-2,-6.833333333333333,72.89772578893408,0
-7,-2,-3.1666666666666665,280.7158393611829,0
-7,-2,-2.8333333333333335,106.08260508112814,0
-7,-2,-1.1666666666666667,81.88568405882674,0
-7,-2,-0.8333333333333334,84.49915460560076,0
-7,-2,6.833333333333333,48.20836869912894,0
-7,-2,7.166666666666667,100.84274855277403,0
-7,-1,-8.166666666666666,146.1760897305547,0
-7,-1,-7.833333333333333,74.63387594921484,0
-7,-1,-4.166666666666667,46.13940302949052,0
-7,-1,-3.8333333333333335,29.0182687839475,0
-7,-1,-0.16666666666666666,238.84559330182583,0
-7,-1,0.16666666666666666,197.06184653949373,0
-7,-1,5.833333333333333,103.64236179456717,0
-7,-1,6.166666666666667,165.18703045565266,0
-7,-1,7.833333333333333,80.95725149143502,0
-7,-1,8.166666666666666,99.31753306328106,0
-7,0,-9.166666666666666,95.07591727503291,0
-7,0,-8.833333333333334,103.54873173390125,0
-7,0,-7.166666666666667,128.37367457491288,0
-7,0,-6.833333333333333,120.18069078070454,0
-7,0,-5.166666666666667,0.9711594360561004,0
-7,0,-4.833333333333333,268.439297774936,0
-7,0,-3.1666666666666665,765.5855207348477,0
-7,0,-2.8333333333333335,213.59933782784674,0
-7,0,-1.1666666666666667,196.2310391752983,0
-7,0,-0.8333333333333334,209.26539425781357,0
-7,0,0.8333333333333334,23.171858144564734,0
-7,0,1.1666666666666667,137.43855922049374,0
-7,0,4.833333333333333,281.10272312724226,0
-7,0,5.166666666666667,140.59314828338364,0
-7,0,6.833333333333333,74.08633626470777,0
-7,0,7.166666666666667,81.91581302254743,0
-7,0,8.833333333333334,46.20756498353182,0
-7,0,9.166666666666666,35.317930550549185,0
-7,1,-8.166666666666666,149.72062473480935,0
-7,1,-7.833333333333333,127.19968661214872,0
-7,1,-6.166666666666667,292.0383611338328,0
-7,1,-5.833333333333333,210.97341567458938,0
-7,1,-4.166666666666667,55.788899037316334,0
-7,1,-3.8333333333333335,72.03746772343878,0
-7,1,-2.1666666666666665,307.918899466839,0
-7,1,-1.8333333333333333,448.4390192193806,0
-7,1,-0.16666666666666666,276.72823189607755,0
-7,1,0.16666666666666666,225.09253749577505,0
-7,1,1.8333333333333333,480.1542964757069,0
-7,1,2.1666666666666665,281.12764891345205,0
-7,1,3.8333333333333335,23.249468036967006,0
-7,1,4.166666666666667,28.339502990109697,0
-7,1,5.833333333333333,96.09466934310338,0
-7,1,6.166666666666667,175.06253740188671,0
-7,1,7.833333333333333,68.03302667388508,0
-7,1,8.166666666666666,61.12484128879148,0
-7,1,9.833333333333334,99.079798301391,0
-7,1,10.166666666666666,89.12480845536014,0
-7,2,-9.166666666666666,82.20013820515817,0
-7,2,-8.833333333333334,114.9685264732243,0
-7,2,-7.166666666666667,116.47747374917778,0
-7,2,-6.833333333333333,145.2039773339114,0
-7,2,-5.166666666666667,4.451511728377368,0
-7,2,-4.833333333333333,445.9130710734051,0
-7,2,-3.1666666666666665,397.0803991157239,0
-7,2,-2.8333333333333335,342.77012701131264,0
-7,2,-1.1666666666666667,147.67557336893023,0
-7,2,-0.8333333333333334,102.05190259647746,0
-7,2,0.8333333333333334,152.6472875937864,0
-7,2,1.1666666666666667,97.19423055971268,0
-7,2,2.8333333333333335,51.557855361617925,0
-7,2,3.1666666666666665,216.80604332755297,0
-7,2,4.833333333333333,113.973568175036,0
-7,2,5.166666666666667,87.94640821007765,0
-7,2,6.833333333333333,69.65858917852078,0
-7,2,7.166666666666667,45.25940661470738,0
-7,2,8.833333333333334,32.37785314101882,0
-7,2,9.166666666666666,19.16626179637949,0
-7,3,-10.166666666666666,5.475683971875734,0
-7,3,-9.833333333333334,179.20362001935808,0
-7,3,-6.166666666666667,25.325364716447478,0
-7,3,-5.833333333333333,211.39748517155465,0
-7,3,-4.166666666666667,56.94935843507247,0
-7,3,-3.8333333333333335,71.11002860393661,0
-7,3,-2.1666666666666665,187.02162571357954,0
-7,3,-1.8333333333333333,230.9774848580028,0
-7,3,-0.16666666666666666,168.9602030736929,0
-7,3,0.16666666666666666,150.99688979843984,0
-7,3,1.8333333333333333,149.66530308941915,0
-7,3,2.1666666666666665,131.55294153831628,0
-7,3,3.8333333333333335,44.782340382026284,0
-7,3,4.166666666666667,28.276737305518367,0
-7,3,5.833333333333333,83.22231986381767,0
-7,3,6.166666666666667,95.62136901513198,0
-7,3,7.833333333333333,57.49162480907921,0
-7,3,8.166666666666666,60.8419829469639,0
-7,4,-9.166666666666666,1.0522785663339838e-10,0
-7,4,-8.833333333333334,70.15118257928081,0
-7,4,-7.166666666666667,41.05491956926787,0
-7,4,-6.833333333333333,71.95414714262579,0
-7,4,-5.166666666666667,1.2860851543485757e-11,0
-7,4,-4.833333333333333,242.09066101421882,0
-7,4,0.8333333333333334,5.272717430569176e-06,0
-7,4,1.1666666666666667,2.2730995190690626,0
-7,4,2.8333333333333335,72.27622877894068,0
-7,4,3.1666666666666665,76.9742318888544,0
-7,4,4.833333333333333,83.34662109762499,0
-7,4,5.166666666666667,67.79963313409246,0
-7,4,6.833333333333333,29.87050515482822,0
-7,4,7.166666666666667,17.589308339530756,0
-7,4,8.833333333333334,1.518414694625041e-19,0
-7,4,9.166666666666666,17.60355302474404,0
-6,-4,-10.166666666666666,51.71603881010201,0
-6,-4,-9.833333333333334,70.76885407618829,0
-6,-4,-4.166666666666667,113.67638315071103,0
-6,-4,-3.8333333333333335,140.70626384600928,0
-6,-4,5.833333333333333,5.65005223397932,0
-6,-4,6.166666666666667,46.870187455161755,0
-6,-4,7.833333333333333,122.27234631208582,0
-6,-4,8.166666666666666,114.6956375119969,0
-6,-3,-9.166666666666666,81.00335122295249,0
-6,-3,-8.833333333333334,55.291745077441334,0
-6,-3,-7.166666666666667,52.04049472453883,0
-6,-3,-6.833333333333333,136.73408168360413,0
-6,-3,-5.166666666666667,197.94303507320316,0
-6,-3,-4.833333333333333,162.04575231467632,0
-6,-3,-1.1666666666666667,0.35199354801413385,0
-6,-3,-0.8333333333333334,43.4235033306006,0
-6,-3,4.833333333333333,201.69400480818186,0
-6,-3,5.166666666666667,198.99458935859155,0
-6,-3,6.833333333333333,84.5933586457283,0
-6,-3,7.166666666666667,32.77459760941431,0
-6,-3,8.833333333333334,21.00929424743738,0
-6,-3,9.166666666666666,45.66691021429122,0
-6,-2,-10.166666666666666,83.62518606798481,0
-6,-2,-9.833333333333334,119.64985255640809,0
-6,-2,-6.166666666666667,1.716392518213916,0
-6,-2,-5.833333333333333,32.92837183277944,0
-6,-2,-4.166666666666667,155.76273629550167,0
-6,-2,-3.8333333333333335,123.96584797670081,0
-6,-2,-2.1666666666666665,100.39959021828442,0
-6,-2,-1.8333333333333333,139.99817587448422,0
-6,-2,1.8333333333333333,184.06456134586085,0
-6,-2,2.1666666666666665,60.72863655802346,0
-6,-2,5.833333333333333,16.44405896666292,0
-6,-2,6.166666666666667,50.884827191506375,0
-6,-2,7.833333333333333,188.61537979124486,0
-6,-2,8.166666666666666,176.71540173045588,0
-6,-1,-7.166666666666667,119.00798032587672,0
-6,-1,-6.833333333333333,185.19024417385185,0
-6,-1,-5.166666666666667,372.6800137261177,0
-6,-1,-4.833333333333333,170.34958174554023,0
-6,-1,-1.1666666666666667,292.22234781353245,0
-6,-1,-0.8333333333333334,64.97113709566077,0
-6,-1,0.8333333333333334,84.51170862847601,0
-6,-1,1.1666666666666667,286.33546796940584,0
-6,-1,2.8333333333333335,208.62000204372418,0
-6,-1,3.1666666666666665,260.7779168782238,0
-6,-1,4.833333333333333,252.23069265922047,0
-6,-1,5.166666666666667,203.8344996927919,0
-6,-1,6.833333333333333,165.91287198263123,0
-6,-1,7.166666666666667,59.52285738892672,0
-6,-1,8.833333333333334,31.21815593501485,0
-6,-1,9.166666666666666,30.075643158940007,0
-6,0,-10.166666666666666,85.57847561033824,0
-6,0,-9.833333333333334,65.86682943464561,0
-6,0,-8.166666666666666,356.07778087144885,0
-6,0,-7.833333333333333,288.9509413647292,0
-6,0,-4.166666666666667,323.8330835048905,0
-6,0,-3.8333333333333335,258.2199824840961,0
-6,0,-2.1666666666666665,114.54165293960571,0
-6,0,-1.8333333333333333,227.6751870657684,0
-6,0,-0.16666666666666666,679.6644362740549,0
-6,0,0.16666666666666666,652.2232832239233,0
-6,0,1.8333333333333333,217.34480940518134,0
-6,0,2.1666666666666665,84.92055513155765,0
-6,0,3.8333333333333335,159.75002443352352,0
-6,0,4.166666666666667,141.78618234158182,0
-6,0,5.833333333333333,24.08778932652836,0
-6,0,6.166666666666667,69.39182088799531,0
-6,0,9.833333333333334,6.523450294659207e-07,0
-6,0,10.166666666666666,11.446615163112394,0
-6,1,-9.166666666666666,139.3261954904991,0
-6,1,-8.833333333333334,31.791912087319663,0
-6,1,-7.166666666666667,126.53332161208348,0
-6,1,-6.833333333333333,224.6526552954188,0
-6,1,-5.166666666666667,435.50566244503415,0
-6,1,-4.833333333333333,326.4551149785006,0
-6,1,-3.1666666666666665,18.229912853767022,0
-6,1,-2.8333333333333335,1001.6788394422855,0
-6,1,-1.1666666666666667,323.5479224168297,0
-6,1,-0.8333333333333334,301.1378109800461,0
